X,Y,Z
1.0959313,0.39874488,3.278735
3.4467168,-1.4874723,2.0773067
0.61133456,0.7970037,8.617227
0.8585025,1.9115331,8.335451
0.64960873,2.1366692,9.385347
1.763046,1.3502134,3.2353604
2.3034415,-0.8505011,5.0337787
4.684411,-4.525721,1.4497161
-4.461111,-0.78045547,2.2699807
-3.9805517,3.4947429,4.646223
0.700284,-5.2526827,-0.12440089
-1.2311183,6.4186134,9.660441
-3.7344959,1.4647744,3.5620513
4.187616,-4.2396326,1.5254574
-2.1806068,5.8441396,8.995268
-1.6977504,5.7309275,9.09741
6.5586286,-2.3830717,0.06483803
-2.636305,2.4462273,3.830205
2.0586693,-0.94712424,3.4030643
-2.9402955,4.688738,8.221863
6.0847178,-2.6062307,0.63450044
4.456345,-4.4213753,-1.1531161
-1.5852386,2.6422858,9.096243
3.3057833,-1.8456837,0.17519574
5.373811,-2.5886004,1.6410797
-3.7774274,3.626014,4.1096835
-1.8646373,-4.100604,1.4481715
1.5598832,1.0481853,7.9560294
-1.9428269,3.0202286,9.253695
-2.441309,2.7426136,5.1275225
-3.6638768,6.5332274,9.140828
6.0025225,-4.730853,0.11224711
-4.5911326,1.3752344,2.3758261
3.137322,-0.39662838,5.2902555
-3.3204515,3.6438954,4.5683236
-0.43654507,4.1362476,9.441596
2.6021316,-3.778843,-1.1549838
3.055996,0.0065657273,4.1301675
1.0971224,-4.418342,-0.75696015
3.9764705,-3.3339684,0.8526288
0.16175795,-5.0808415,0.83586836
-2.5655437,3.277281,3.999551
0.73711365,-4.496426,-1.2893751
-1.1537399,2.4555748,7.899737
-3.6443672,3.0216846,5.9526424
3.1155295,-5.200179,0.5371804
-1.8247647,-1.1859665,8.326501
-3.8588445,-0.19220752,1.7408316
5.1975894,-3.355439,-0.17239287
-2.2626312,-0.70994276,0.104485646
-0.24298543,-4.8593426,-0.7542533
-0.8465184,-3.9301772,1.0044231
-0.03437945,3.9795856,7.8924704
-2.3251793,-3.6286738,1.3871251
-0.53833765,-2.9560006,8.06934
-4.369089,0.24303874,2.7344272
1.0128368,2.1677818,8.947908
-2.6968012,4.4706597,5.325671
2.7928226,-0.53200734,4.2409425
-1.2534697,2.5935698,4.720487
3.3550959,-4.2425947,-1.2179178
-2.1150684,-2.6720693,7.31317
-3.7587326,5.675005,8.320428
-3.469993,3.0705335,4.4516926
-0.5565496,2.4272609,8.027648
-3.6424532,5.2108445,9.341117
2.1780548,-3.8225558,0.92384017
-2.6265175,-4.499303,-0.1237813
-1.6357816,6.620013,10.342366
3.9895036,-1.9491909,0.25706327
-2.8064365,6.343865,8.073074
4.500637,-1.5988591,1.0731266
2.2941203,-0.0429107,4.264891
5.853363,-2.8592656,0.31785998
-1.5974215,6.317499,9.358953
1.3770493,1.0061966,3.2959588
-3.4458694,1.83434,4.680843
-1.7495564,-1.6338668,7.8769813
-3.3653448,3.984946,4.1589284
-3.3207307,3.9966066,5.949207
1.6809736,-0.5558389,3.385352
-1.664226,2.8980434,9.78841
-3.1626523,1.551361,3.19311
1.5204151,1.1909128,9.062271
0.730389,-3.2751458,-0.1892596
-3.762039,-0.39343375,1.0116712
5.227148,-3.4208739,0.9580443
1.7788614,1.1814933,1.9080324
-2.46306,-2.9985497,7.5924344
1.4587317,0.2806922,4.00165
2.19488,0.3696141,5.048388
-2.4867496,-3.8572493,-0.40674043
-3.9298368,1.512911,4.3333735
-2.980624,-3.4727962,0.5610507
4.5608106,-2.6210666,1.2202668
-2.085792,-1.4900371,8.89085
6.016174,-4.764655,1.1437846
