X,Y,Z
-1.7275033,5.527049,3.519386
-1.4986666,-3.538733,6.628434
-1.0423566,-2.4710362,6.7580886
-1.7315332,-2.65272,7.4033017
-3.7435248,0.26119038,3.0050259
4.4669595,-4.3328686,8.338241
1.1597292,0.99746215,8.316925
-1.4412727,-2.4721017,6.352548
2.3897698,-1.3088534,8.531792
-2.9152265,3.306852,0.6788625
-1.7305561,-0.51178,3.9279613
-1.0267694,-3.8799818,7.7284613
-2.5928428,0.62974596,7.619098
-1.3248723,-0.45931572,8.386676
-1.40412,-3.0067146,8.593965
4.156526,-3.2317178,9.2842865
-2.6174328,1.187831,8.405202
-0.19629669,-0.59289473,9.212148
-1.8346304,4.4583983,8.661745
4.401069,-3.7435675,8.839015
3.645327,-3.6997201,8.5685425
1.1649466,-0.17569873,9.365139
-3.5195794,3.0828412,0.45615706
-2.3498793,-2.3300633,6.895645
0.7663713,-0.4400123,8.728857
3.108971,-2.1932702,9.883797
-0.7215009,-1.3161302,4.76406
-2.0346634,1.7623924,7.734817
-2.6739395,4.712577,0.96434456
-0.9397778,4.121653,7.871893
-2.2357285,5.2241545,7.3331294
-1.7530329,-2.9849746,9.115044
0.56799936,-0.050321475,9.967584
1.984266,-3.640047,9.541256
-2.8128932,3.1699486,0.025022805
-0.8404525,2.1436555,8.369836
-2.0491693,3.9588838,0.23209457
2.892949,-3.8059964,8.900992
2.2282329,-4.050035,8.968451
0.2279264,1.0581416,8.475809
0.6521203,-0.030801706,8.431864
-1.2193155,-3.0426066,9.10302
-0.36973098,-1.4395199,9.047204
3.9833941,-3.848533,9.485861
-1.089065,0.15658492,7.8151884
3.9061594,4.970251,1.7797618
-0.34992117,3.957029,7.954385
-3.1677103,1.2182304,3.2867374
-1.3836442,2.2559435,9.204775
3.4549096,-2.0035598,5.6413875
5.214438,5.642877,0.31375447
4.7457757,4.1686363,1.7533255
-0.16199689,-1.4616718,8.106228
-2.0932164,4.5216007,0.019472875
-2.0191395,-1.0642709,4.016907
3.7336254,-2.1623633,6.444384
1.6561197,-1.524697,8.450688
0.25320596,-3.0827568,8.550248
-0.5070977,-0.5036584,9.869146
-2.0251026,0.37057617,9.23935
-4.2738338,1.8394104,1.88548
4.0266385,-4.063969,9.028005
-3.5598083,5.3399935,0.76946664
1.1747211,-4.6651597,10.357987
-2.8333848,5.1070147,-0.19522764
-1.1842456,-4.5272512,8.9367695
0.75091183,-4.202985,10.447275
-1.5774179,0.014880478,9.045781
-1.534554,-0.18343559,7.7839313
-2.4306533,3.5784752,8.728936
-1.4093088,-1.8519266,8.702144
-0.18657432,-4.9687123,9.632539
3.7324555,4.6518035,0.2063625
-2.4628212,-1.8206545,6.2399783
-2.6302614,-4.2475677,8.327334
-3.3089237,2.252516,2.1575708
-3.455547,-1.4284211,5.5807195
4.2192206,4.3738837,1.617487
1.4187553,-3.2814474,9.584641
3.321482,-4.8321815,8.673887
-1.0548275,-5.1816244,8.88441
-0.09576927,-1.050906,10.042715
2.3780859,-2.7257967,9.210266
-1.541686,0.40677655,8.041432
0.5429446,-1.4148728,9.128354
-0.8072263,-1.8241547,9.938004
2.649904,-3.707555,10.494144
-1.3000091,4.082965,8.767615
-0.07327331,-5.5020485,9.967605
-0.6174171,1.0473101,8.387082
-2.7675545,3.4741576,7.7124763
0.37378454,-3.3566027,9.03538
-3.5383806,5.5732617,0.14752565
0.55033016,-2.3022184,9.497017
2.561619,5.0912957,0.5426527
-2.4712813,-4.3639,8.886439
3.706892,1.2982458,2.4871671
0.98595273,-2.983954,10.5600815
-1.0683455,-0.6666832,4.6586456
-2.287703,-1.7867835,8.008084
-3.8485706,0.9151681,2.055799
-0.6512671,-1.9006325,4.7209654
1.742669,-2.2178967,9.919628
-0.65405506,1.3462428,9.508406
1.7995255,-3.810499,8.619169
-2.7435179,1.496598,1.8053484
-1.0327901,0.4997664,8.420006
2.2179766,-4.48194,8.582452
1.187397,-0.6022037,6.7265444
-0.5717742,-2.379359,9.665884
3.7851744,3.9328034,1.3508698
0.26064637,-1.7762628,8.008365
4.407913,-3.499252,9.768635
-0.057311974,-2.9798322,9.554188
1.0486273,0.5256114,8.702616
-0.45621926,1.2537808,8.965497
-2.4743543,0.06684439,8.187564
4.7127776,6.494999,0.1037265
3.85358,6.34061,0.63113916
3.0918653,6.7839737,0.2649081
1.7640942,-2.348756,10.359462
4.9962926,5.238651,1.3636289
4.24405,5.2965903,0.76782006
3.2048702,-4.6936016,9.845015
-0.8931195,-3.0198135,8.1484585
1.6868869,-1.6590991,10.1340275
-4.101026,-0.9029018,5.0160317
2.4044063,-2.3439157,9.7447405
3.9941308,3.3596013,1.3124096
-3.4032614,5.0801373,-0.21401
2.2197244,-0.7515763,9.442397
3.5753093,6.2362933,1.2470695
2.2285569,-1.2339048,5.849681
-0.603138,3.0066931,9.074289
1.9283496,-1.2650281,4.7785306
1.9472356,-3.2275474,9.215513
-1.3318014,-1.9111923,4.717874
-0.6677719,-4.766104,8.825294
3.860586,-2.4606216,8.728397
1.7983568,-2.9619746,10.522772
2.737753,-4.2497926,8.87725
4.1320343,5.3693013,1.3385047
1.1118245,-3.5214725,10.782013
-2.0282018,4.7265387,7.582647
-0.29087657,-0.9241478,8.4476385
-2.106253,-1.9495628,5.1567836
2.0035253,-2.5545561,8.259672
1.2668214,1.3746122,8.855064
4.276451,-3.9149382,7.6691017
3.562156,4.4336877,0.9246314
2.244483,-3.4516118,8.933799
-0.82075304,0.6688384,9.554642
-3.6854715,4.4973316,-0.22663222
-2.3603058,4.56051,7.942235
3.417744,3.297133,2.2617726
0.76039344,-4.6313143,9.414475
-1.1220939,-2.485085,9.399709
0.40933764,-4.037862,9.322145
1.781645,-4.3059554,10.49898
-1.1626915,-0.6699501,9.592252
2.5723543,-2.3560104,6.023316
0.5588993,-2.676313,10.136465
1.3310733,0.4189542,9.044311
1.3975468,0.508547,9.674176
0.48103648,0.7634002,8.376064
2.6421616,-3.14012,10.217106
3.7489703,-4.4665627,10.047812
-3.6201255,-1.3775692,5.0126076
-2.352607,3.2870026,8.157652
0.5964463,-5.5641775,9.779954
-0.56038773,5.275348,7.786298
-2.540909,1.5481724,2.616342
2.872159,-4.0948577,9.957697
-1.4254662,5.93494,7.409898
3.436442,6.666035,0.7394582
4.7716265,4.4619803,0.57262534
-2.2561064,2.366729,0.9910144
0.5374652,-2.1984615,9.089535
-2.4989262,4.2794566,8.604138
4.6111603,5.35194,0.26034003
1.9663084,-5.1160893,9.008704
-1.9872566,0.09138307,3.3900013
0.72738045,-1.235033,8.196573
3.9720252,-2.5845072,9.313471
-2.3956263,2.2438025,7.688985
-1.6688726,-3.6886253,7.726556
1.1366049,-2.3202112,10.425594
-2.972009,-0.32787856,6.6708174
-1.4219223,0.8672676,8.266217
-2.501332,5.8303914,0.9429902
3.191285,-3.1620712,8.731929
-4.300008,1.3571773,2.2576497
2.7712932,-1.6999638,9.757959
-2.3353817,3.9044178,8.091337
0.1283832,2.2859333,7.805604
1.2424363,-4.1674123,8.745661
2.2468505,-0.8222877,8.859049
0.17741476,-4.0065594,8.796887
0.75767875,-2.1538355,8.145898
0.044189546,-4.5399423,10.017217
-3.3705642,3.738918,0.52625227
0.24163692,-5.3349504,9.359325
-1.2152038,-0.3309659,4.2349386
-2.2430778,1.9855969,9.25233
2.6695502,-5.105712,9.357303
-2.552826,-1.5251235,8.929797
-3.125265,0.25405914,3.8870494
0.3368935,-0.37408996,7.906924
-1.9875537,0.11668973,7.6511707
-0.19316427,-4.4539256,9.033792
-0.6333365,-3.3762922,9.143047
3.0541763,4.8746505,0.26434943
-2.098383,-3.307611,7.5789
2.0842595,-5.438944,10.240812
-4.0369806,0.5521053,4.0183787
1.5139549,0.42661107,8.336234
-2.498664,3.7419813,-0.18528293
2.3885374,-1.3374106,9.1522045
-0.8677577,1.330498,8.343348
1.7791876,-4.6163015,8.79047
-2.2053368,-2.9636242,6.9914165
-3.1257663,5.751811,0.7033763
-2.5126357,2.55766,3.4503045
-1.1382891,0.069961846,9.579582
-2.2183797,5.7655478,8.239498
1.414204,-2.825277,10.007047
-1.4892644,-4.195998,8.210732
-1.219126,3.8814402,8.167771
1.7434087,-1.7875055,9.1986885
-2.1571393,6.3718657,0.10582528
1.3067275,-0.69811404,8.494233
1.3363667,-1.1131196,9.975347
2.9137928,-2.3817031,5.4873114
2.6236007,5.7746854,0.7247993
0.47295648,0.77347606,8.977039
-2.5847838,1.8736405,8.720582
-2.1182115,-1.8506703,8.915137
-2.9630892,3.6833901,0.9925333
-2.4148788,4.0466695,1.172821
-0.43843833,-1.8803294,8.552146
-2.8273044,-0.8954663,6.850223
-2.478525,2.0534759,1.9777977
3.2303815,-3.6418645,10.408176
-0.5727213,-2.4569952,8.38575
-3.2826793,0.016481563,3.326135
2.54013,-1.7427902,5.298942
-0.54363286,1.1318332,7.8059607
-1.759248,-4.0971947,9.529735
0.9652043,-0.63881975,9.651416
1.8300816,-0.03827044,9.4971695
-1.5446559,-2.8323681,6.7686906
-2.8873024,0.09454124,8.427745
-2.5714521,-2.794611,6.533244
3.7856297,-2.459968,7.0289054
-2.095787,-3.8565235,9.13871
4.3562922,-4.799571,9.981176
2.677866,4.3817387,0.5491608
-0.8086297,-0.27328223,9.379705
-1.5253142,-4.111033,8.87171
1.8641131,-3.2207398,9.973586
4.472882,-4.484427,8.995033
-1.0659231,5.71202,0.3077839
0.0069232564,2.735098,8.970165
1.2733502,-0.68008935,9.068284
4.6616445,3.8666856,0.531201
4.0910378,2.2071483,2.5949364
-2.8173623,2.6037428,2.1439846
1.2484542,-4.034213,10.332394
4.6039076,-4.073429,9.388521
-1.8484856,3.6508968,7.9495797
-0.50798154,1.6447138,8.730801
-0.82395065,-1.390597,6.991451
0.7009261,1.0932624,8.678814
-1.6508919,5.409282,0.21907274
0.89652014,-5.2666187,10.235566
-1.6640723,-0.8087006,4.4480386
-1.176054,-0.6494034,3.6969295
-1.1836536,-2.4366114,8.709788
-0.27034265,1.4645427,8.354687
-0.96228784,-1.3852699,9.447175
-1.0360694,-0.51947534,7.9463487
-1.4098552,-1.1588641,3.9868488
-0.28625527,0.19495419,9.106759
0.24096893,1.7652794,8.148809
3.8381574,-4.753774,8.97444
-3.22905,1.5176133,7.7145643
-2.763843,5.5984654,0.17512363
3.3209558,-2.954059,6.2597632
-0.014492586,-2.4882026,8.6635685
-1.9860213,3.602043,1.4396895
-2.3266227,0.92427975,8.861528
-2.1865647,-0.7496175,3.4245636
-3.1727889,1.84174,1.1546698
-0.98458046,1.3460646,7.8148885
0.51628006,-2.511436,10.566321
-1.4239113,2.7101452,8.085696
-3.224749,1.3980924,8.345475
-0.40327063,2.7668593,8.488072
-2.0840373,-2.3430724,6.3194613
-1.5336581,3.5154958,9.065562
-1.6574856,-2.7375085,9.7336035
-2.363046,3.5008166,0.85853463
1.921136,-3.8872051,10.125789
-1.4064187,0.1833346,8.463422
3.1551015,5.7039466,1.2399677
-2.1492932,-4.9155083,8.782868
-0.41554123,0.11562204,8.523532
-1.7714617,0.58496594,8.660245
4.7345057,-3.7126727,8.3018465
-1.0395432,-0.68998265,5.608054
3.4315088,7.5111547,-0.041329898
-3.648804,2.7331238,2.2736435
-0.91381776,-3.172204,6.897903
3.621278,-3.6490076,9.219599
-2.1488035,-0.96844596,8.027975
0.19962072,-4.2792006,10.581318
-2.8837688,0.41834846,9.030439
0.21495733,-0.56282353,8.556196
-1.568948,1.6880192,9.241454
0.56105137,-0.1909743,9.586827
-0.07993537,-4.2050624,9.533454
4.0758896,-3.11656,8.160508
-2.5942338,0.864904,3.0750563
-1.459679,1.8049669,8.1790495
-0.22970486,2.1684582,9.040923
-2.8022337,-0.4516354,7.90514
5.298199,4.5785546,0.90065366
1.8621545,-1.3161858,9.52834
-3.5856829,2.422321,0.70073485
3.6704774,3.015225,2.816407
-4.1817994,-1.3038942,4.479481
-1.2601418,-3.7540226,9.858977
0.20211367,-2.0082288,8.348566
-1.1865834,0.7833342,8.753046
3.025424,-1.1863346,9.429138
3.8202624,-3.4137137,10.17389
-3.6017787,3.3974855,1.0712442
0.6998864,1.2882136,8.144505
1.7389821,-3.2142012,8.657059
-0.60033166,-2.8586774,9.420062
-1.997721,5.739832,7.7092614
3.0052512,-3.5738726,9.730235
2.7970595,-1.8725317,8.581204
2.4523878,-3.7080016,9.936609
-0.31077337,-3.0764723,8.291123
-1.1390767,-4.6583767,8.367146
2.9270892,-1.2029308,8.816645
-0.9366073,-1.9833744,8.406566
-0.21174201,-3.5413733,9.919333
-2.9798932,1.6622652,2.965749
-2.4669833,-3.5965006,8.540444
-0.4105558,-4.1145496,10.195322
-3.14111,1.6266073,8.8749895
-1.1889994,-3.0591178,6.3511353
-1.4713359,-3.0706055,7.800342
-3.3045113,-0.2034994,8.936054
3.4824512,3.047997,1.2405914
0.0867745,-0.23702987,9.0577755
-3.7404706,4.199253,0.4630159
-3.2156918,-0.81850976,4.1987953
1.0388788,0.43735012,8.001326
-4.2174115,-0.4487897,4.545317
-3.1197448,-1.0150337,7.893226
-3.4283488,0.61698025,2.5340948
-3.2200274,-1.2177526,8.54593
3.1575193,5.2428074,1.6144918
-4.095141,0.8798406,2.5630038
3.008246,-4.5026627,9.24074
-3.0200377,-1.1396585,5.3740735
-0.7905729,-1.3922398,8.447374
-0.96339214,2.9849346,8.543297
4.83633,4.1884623,1.1199418
1.211411,-1.5353304,8.776039
3.368626,-4.287561,10.466036
-1.029207,1.2837589,9.067444
3.9737818,1.7371129,2.028668
-4.397796,0.30488953,2.8587751
1.4536059,-0.40368983,7.2636743
-1.9546616,-4.117715,8.433965
-1.7437003,-2.8935013,5.811728
4.69396,3.7178736,1.1704186
-1.6645807,-1.1044346,6.0311174
1.4118313,-3.6067717,9.143859
-2.822491,0.9898407,7.9361596
-0.788156,-5.088784,9.348488
3.9570937,-2.8340294,7.587072
0.71636367,-1.7129177,8.694559
-3.9461598,1.1746866,3.5865123
0.12621655,-0.9568023,8.111086
5.2333145,3.9857614,0.7953559
4.3861713,1.4969561,2.58332
2.9906428,2.9993322,1.5739994
-2.346475,-0.90820193,8.902592
-2.6052365,-1.0918136,8.417059
-1.2473739,1.1426661,9.515208
-1.1473721,-2.6999395,7.3597865
4.2277627,3.739036,1.7157665
0.33744705,2.1436565,8.779037
3.8102088,-3.4980357,7.6508055
-1.1751714,3.2069933,7.9080215
3.449905,3.7507043,0.77935195
-1.2267606,5.0851874,7.982644
-2.7110486,-2.2314045,5.06324
3.2006156,5.323695,0.57064784
-0.69292843,3.4668665,8.223538
-0.766564,0.70119864,9.040141
-2.7130678,0.65154827,8.394643
3.8430734,1.62756,2.9987967
-2.8105347,-0.3892518,3.1085536
-2.5637605,2.34003,8.873839
-3.646554,-0.29982877,4.7254677
-2.8290472,0.72425723,3.6575227
1.2281513,-2.8719704,9.575811
1.5843924,-0.6352237,6.1467957
2.640631,-5.0494275,10.115357
-3.0930226,5.142117,0.3672333
-0.70979124,-2.9896348,8.722898
4.077341,6.552226,1.2348889
-1.558895,2.8215775,8.759132
0.17037398,-1.6383356,9.017619
2.0730667,-4.754976,10.069566
-1.8849953,3.954401,0.877185
0.1997325,-0.73569566,9.51435
-3.706313,0.96847725,3.1088743
0.047498956,0.67488474,8.902193
2.665788,-2.5233417,10.256455
0.7017642,-4.4005075,8.753517
-2.103446,2.7363307,7.842856
2.083999,-0.992879,7.2282715
-3.1282964,-0.5887525,4.7507863
-3.2273307,-2.0248067,5.876847
-0.6780462,5.1383786,8.507029
0.78099674,-1.1443701,9.558881
2.6050375,-4.0712333,9.565087
2.8793855,-1.9064353,5.826654
0.48882723,-3.0366724,9.526795
-0.26181895,-5.1055746,9.096826
3.1610851,-3.262752,9.460718
-1.91007,5.542189,0.8282065
-1.8782579,3.845402,8.540771
-2.7339807,3.0554676,1.2338871
0.38677815,-3.5237916,8.377792
1.0159836,-1.0886406,8.660976
3.6468375,5.021602,0.6205347
0.6734963,-3.5285463,10.368712
3.9645355,7.287772,0.12423341
-3.6261976,-0.9078482,4.55239
-2.493325,5.262515,0.58390546
-2.4018176,2.4920914,1.553733
2.5291266,-4.6128893,9.821128
-2.4269438,-4.7788463,9.32156
-2.672493,0.24551061,3.3273592
-2.1751707,5.7508783,0.29611605
2.2433314,5.411393,0.8527218
3.7151875,-5.0018167,9.681945
-2.023799,2.521425,9.1251955
-2.998319,2.1499143,1.6834986
0.16202916,-0.35527274,10.141719
0.6850939,-2.492954,8.659786
-2.4935277,-1.9210019,5.5968685
1.6498079,-1.079871,8.96111
-2.1721013,3.3973584,7.4984345
-4.075226,2.166571,2.3980901
-3.7799203,0.004074283,3.65954
-2.2529247,5.217412,7.9527206
1.149708,-1.0874618,9.306758
-0.030854207,0.04137437,8.213137
-0.6955314,3.014101,7.471437
-3.8808625,2.8459842,1.0947806
-1.362698,-2.5183928,8.149331
1.2476356,-1.1273522,8.147494
0.72997963,1.8241283,8.541824
-2.6183302,-0.2710897,8.954626
2.3833628,-5.529527,9.2627125
-1.2670647,4.6616735,7.728788
0.042811684,-3.7406125,10.323846
2.5838473,-1.4687445,6.227986
4.06225,-3.7030764,7.185295
-2.126065,3.257553,5.366754
-0.43612915,2.3362296,7.835953
2.3464298,-1.5599647,7.1790624
3.182275,4.16335,1.174215
4.377385,6.0328956,1.1299853
3.863237,-4.3611293,8.41963
-2.2381942,4.0783796,7.628831
-3.1278725,-0.24250962,4.2895536
-2.7915227,4.3120513,7.7159753
-1.5144697,6.00366,8.067988
4.6836357,2.6310785,2.0227757
-2.9326682,4.253974,0.63816535
-1.6219721,-5.046961,9.108957
-0.78643656,1.9324046,9.30669
-3.5255237,2.360335,1.2540284
3.7281666,4.0107675,1.801666
1.3991777,-2.358379,9.369376
2.8110933,-1.2316924,5.7290287
-1.5892993,2.9839475,7.6014557
-2.8625576,1.9297056,4.51415
-3.0343797,-1.8666847,4.6196074
-1.4513886,-0.06077592,3.6782963
-0.044398956,0.6109377,8.169652
2.3700936,-1.271904,9.859745
0.89845765,-3.8442876,9.829395
-2.5372725,1.9487464,1.3426578
-2.7761981,4.2307444,-0.0012334213
2.7842507,-2.7802167,9.650078
0.5131156,-0.8351375,8.667597
-1.4118248,-5.227726,9.565877
-0.7237196,4.087349,9.060758
2.875103,3.429896,2.0701478
-2.1985295,3.8734488,2.6818478
1.2053393,-4.3110466,9.557143
-1.3398299,3.7261767,7.569352
-2.0334415,6.192703,0.7526157
-0.25756085,-5.0354533,10.336244
3.292406,-2.7895675,7.362287
-2.1380873,3.7528453,3.3652503
2.7423327,-4.6783357,10.416556
2.1045804,-2.6544528,9.9927845
-2.2467675,5.1526814,0.04529857
0.8710762,-0.7236283,8.282715
-1.2860258,-4.5481486,9.496873
-2.283028,1.1832763,7.910714
-2.4377196,2.8958683,0.6092404
4.0899158,3.5402827,2.3094563
2.746888,5.48863,0.20619509
-2.03499,-1.4839674,8.426238
-3.3345428,0.371783,8.7328
2.4274275,-1.1236012,5.247621
4.067724,3.6393416,0.70508546
-2.4027653,4.622712,7.256805
3.3514,4.434502,2.0440254
-0.7054559,-0.81561935,8.983776
-1.322874,2.2828524,8.586677
3.0031176,-2.3362043,9.326235
0.1602531,0.32607833,9.355354
-2.9672124,0.265902,4.693814
-1.6317937,-0.36269945,9.499944
4.0460024,1.0144317,2.9613492
-1.2328407,0.7153075,7.6241355
-1.8621186,-0.7837156,8.53785
-2.940986,-2.4643025,5.545151
4.146469,-3.0512638,7.075421
-3.117366,1.6092362,2.3735144
-2.8416104,0.29969606,2.6941001
-3.536447,-1.5050371,4.4956484
-3.4851198,-0.7325791,5.171263
-0.4938856,-0.3530261,8.7285
3.2751303,-2.3419173,6.116727
1.0637869,-4.0573206,9.3287325
-1.0551556,4.252894,7.241676
3.9640408,6.9969573,0.724588
-1.5964924,-0.85770893,8.020263
-1.7804027,4.173128,8.040383
0.5821898,-2.1275508,10.125713
