X,Y,Z
0.6144881,6.001735,3.6618357
-4.2686796,3.8741415,2.755613
-6.352761,5.30802,7.3339877
0.94328463,6.560145,3.59281
-1.6005199,6.580184,3.438221
-6.5099053,3.1162446,7.5792933
1.5154369,5.6040196,1.2292323
-2.1320906,4.8014603,1.7875438
-6.0315785,4.22712,7.4758277
-1.4249011,4.6017103,3.7394245
-5.172645,3.4523351,7.528041
-4.6786504,-1.0029233,5.2066817
-1.0942817,5.19457,3.7459097
-7.502274,1.4678808,5.4772687
-5.038249,3.823054,4.534421
-4.3209324,7.0953145,1.3887638
-3.6608973,6.701838,1.4600494
-4.345596,6.980536,6.152585
-6.17597,7.3627024,0.7328099
-6.21233,3.7557178,7.543612
-4.6949463,3.1166234,7.7771955
-6.8419256,2.1426837,5.379439
-8.908492,1.2591518,6.241335
-3.1523154,1.3801373,6.461822
0.16135642,3.9951246,3.8903716
-7.933561,1.3680106,5.9485292
