X,Y,Z
-2.937415,-1.4042258,5.1267133
3.2329736,3.6701984,1.6394813
4.697058,3.2095668,1.7422537
0.35509095,-1.1484857,8.438142
-2.2851937,3.8287466,0.31912276
-1.7799535,-3.846533,7.2021275
4.1205993,3.246805,2.009164
-3.662097,-0.011673816,3.5582683
-3.211576,-0.5292065,3.475952
3.7052224,4.224504,0.70478565
-1.857553,1.5759488,8.477725
4.312702,4.079251,1.2427698
-3.7835865,1.5138946,1.463539
-0.96206814,4.9178734,7.6052957
-1.8310266,1.7691079,7.8560987
2.7963517,5.2994204,0.26987445
4.640531,6.089602,0.8032732
-2.8584702,-1.966191,4.922917
-3.666876,2.1444967,1.3519288
-2.2912178,5.5393066,0.3369541
2.3614483,-3.3087018,8.807696
0.42573303,0.7443777,8.711057
3.6494281,4.7876945,0.99317884
-2.4249043,2.4122171,8.43123
3.974487,-3.1060312,8.900686
2.5089433,-1.5761528,5.9653177
2.3359206,-2.14356,9.244566
2.5121682,-4.1762385,10.411195
-1.086851,3.4228258,7.560346
3.2787478,-2.4700613,5.9407578
3.2000458,-4.7724257,9.060508
4.6553655,4.9644737,1.3171309
0.19781156,-0.69509125,8.843404
-1.9186319,2.2166648,8.409745
4.115579,6.0667133,0.5034743
0.67984,-4.821177,10.323601
-1.5116374,4.6905265,7.438041
-1.7223943,-2.428764,9.214295
1.1193458,-4.936031,9.352536
2.0953522,-4.3690543,10.0822
1.4275864,-4.540891,8.999314
3.84659,-3.0654678,6.84251
-0.877915,4.504491,8.578644
1.4327749,-1.8008944,8.512025
0.8742223,-0.69536626,8.441969
3.7378726,-4.1784396,9.839967
-3.8291922,-0.7072192,3.4619553
-2.234732,-3.9667647,7.9412074
1.2058223,-0.04492127,9.744756
-1.233139,-1.650752,9.263764
-2.6664994,5.66356,-0.108927324
4.3878307,-4.8322935,9.467821
3.7466793,7.2815785,0.13323154
-1.2650942,5.5546336,7.584441
-0.8371555,1.6596942,7.972714
0.2050978,0.7852294,9.280006
-2.912879,-0.77824795,8.04278
2.6974258,-2.3057876,8.626065
-1.5750047,-2.4219878,5.9430404
-2.0111818,1.0886436,8.051912
4.6129227,4.397468,1.7406554
-0.14534014,-2.114306,9.608246
1.8742335,-3.7291312,10.041038
3.4876156,4.1291037,1.9452142
0.3906366,-1.2238216,9.923071
2.75686,-4.5730815,8.624639
-1.7602236,3.2545152,8.808552
-3.2952065,1.4842474,2.5967572
1.0079111,0.9861358,8.608518
-1.5101895,-0.7578247,8.947467
-2.5366824,2.7409596,7.8361883
4.8683624,5.448179,1.0329683
-0.96562886,4.3902,8.0686245
-2.5677724,0.104283094,7.843095
4.6275306,3.3546696,1.0571176
-0.03604018,0.44401652,8.323283
-3.6703913,1.9948786,2.3953793
1.5841427,-1.0320855,9.386118
-0.34509042,0.24904878,9.56398
-0.3932333,-3.1681352,8.317535
0.56791514,0.21766177,8.412261
-1.9660652,-1.8326772,6.981002
-1.9221041,0.72575486,8.494934
-1.441642,5.58286,1.2638334
-0.8646598,2.9283268,7.635413
-0.6568768,3.6172311,8.631385
-3.253004,4.636032,0.6070758
-2.5699208,-0.25058016,8.848109
-0.27867487,-1.7980022,9.111928
-1.3804584,-3.5148346,6.7538724
-2.3657136,-1.7449031,5.3704953
1.5530967,-3.7839248,9.528882
2.9090352,-1.9399308,9.028957
-2.3429961,-1.6743588,4.7516365
-2.5038023,-0.987236,4.634007
-2.2401102,-2.6132107,5.798495
-3.1272006,-0.88080645,4.661693
1.752109,-4.967846,10.082682
1.3113962,-3.85263,10.540579
3.6732101,-4.289231,9.154301
4.245873,4.6993546,0.79602915
-2.2178743,-0.76084465,8.674499
0.5433778,-1.6288502,9.04884
2.2005832,-4.801167,9.690937
3.0439024,4.1862373,1.4587741
0.5419991,-4.0714526,9.728584
0.5540467,-2.6234896,8.86371
-0.42138183,-5.1902194,9.628944
-1.7849681,-1.0423473,8.341487
4.1718864,1.5060079,2.6788213
1.8604643,-1.0644745,6.6471357
-0.5046119,0.9032495,9.21783
0.069287606,-3.1901448,9.449469
-1.5718327,1.5459782,9.0868225
-1.690043,5.4751616,3.519386
-1.2056979,-2.7953045,8.389461
-1.7967952,-1.9559397,5.575249
-1.4778872,-2.6452358,7.0896244
-3.453921,0.42111927,3.0659895
4.244706,-4.193516,8.334245
0.6804829,1.8188126,8.607412
-1.7502465,-2.4628665,6.5706105
2.389451,-1.5579547,8.824744
-2.5184774,3.2235897,0.28207636
-1.7154123,-0.380648,3.8633752
-1.6341854,-3.215686,7.323743
-2.5469117,0.8584257,8.117792
-1.1371036,0.047347166,7.9985824
-0.87167615,-3.1524265,8.816851
3.8925383,-3.3675797,9.475667
-2.8248425,1.8778476,4.513809
-0.4769218,-0.29690087,8.88296
-1.7912712,4.2146115,7.832062
4.213421,-3.8468556,8.889644
3.6686463,-3.6431854,8.915992
0.9875153,-0.1418931,9.200615
-3.1138208,3.1268363,0.8030134
-2.369118,-2.5696027,6.38276
0.55238426,-0.4064412,8.795874
2.8661158,-2.6755698,9.838014
-0.88033456,-1.2672138,4.063901
-2.2317805,2.8228636,1.5407329
-2.7176242,4.3164625,0.4121966
-1.2829394,4.059951,7.532384
-2.2824297,4.6543784,6.5097537
-1.183497,-3.0322359,9.414877
0.40705007,0.09189722,9.6384325
2.1930315,-4.084264,9.5317335
-3.1427197,3.2577894,0.1813987
-0.8298425,2.3953276,9.011014
-2.0814643,4.376462,0.5653617
3.088765,-4.1366334,8.944252
2.426008,-3.9623692,8.9001665
0.056689054,1.7988001,8.527616
0.42846504,-0.3453187,8.1684675
-0.79331464,-2.7030356,9.805349
-0.15423113,-1.3076226,8.805424
3.9039166,-3.2580285,7.9885
-1.1795746,0.84752154,7.7700286
3.5546737,4.762161,1.5703812
-0.7074188,3.8913677,7.7501774
-3.405722,1.1254888,3.1973689
-1.2674284,2.709304,8.840086
3.178521,-1.8838297,5.7254047
4.6704483,6.0021152,0.19413812
4.8107896,3.93223,1.4033853
-0.27511126,-1.228527,8.211457
-2.0877323,4.9416623,0.28824815
-1.9682801,-1.0248098,4.1885967
3.1006348,-2.601594,6.5252824
2.1142988,-0.905266,6.0295534
0.18150091,-3.0912943,8.813823
-0.32727563,-0.85695976,9.3725195
-1.8437496,0.786825,9.135404
-3.9662478,1.9599113,1.8626633
3.7715158,-3.658685,7.5998735
-3.206306,5.20032,0.6944223
1.2119132,-4.760685,9.917445
-2.831918,5.1800795,0.34401062
-1.0765729,-4.348844,9.16782
0.85892457,-4.324226,10.182289
-1.3082188,-0.20558614,8.491323
-1.7877222,0.061577726,8.250236
-2.0187979,3.945289,8.356163
-0.85608417,-1.8605032,5.109432
-0.08392149,-4.883804,9.242939
3.9696639,5.0697813,0.42538083
-2.597598,-1.6440562,5.8897886
-2.3815622,-4.484576,9.131077
-3.3092875,2.0288935,1.8239088
-3.3159728,-1.5889013,5.506025
4.029748,4.71674,1.4340296
1.2889304,-3.4119084,9.264808
3.3179135,-5.2347975,9.409115
-0.79458725,-4.9373364,9.078915
0.055385605,-0.73032683,9.77694
2.595882,-2.0221016,5.428799
-1.4926116,1.3623658,8.1403
0.9230761,-1.2424941,9.505361
-0.65369415,-1.7996631,9.556329
2.4363792,-3.6866086,9.945584
-1.5037284,4.363203,8.3613205
0.065539576,-4.9297967,9.94552
-0.5160481,1.0140141,7.858945
-2.3510807,3.0595555,8.25716
0.60597587,-3.0417087,9.218228
-3.3148248,5.546157,-0.022378359
0.8398476,-2.5128672,9.434876
3.1469715,5.775949,0.82114303
-2.1517818,-4.2628,8.511519
1.2672287,-0.74406403,8.932815
1.6389172,-3.2974753,10.2985525
-0.76111424,-0.99562454,4.608446
-2.1275885,-1.6045595,8.482217
-3.7615337,0.87091124,2.1225474
-1.4184802,-1.5654875,4.3121977
1.5119126,-2.4978945,9.382487
-0.9577863,1.8074383,9.171297
1.8117802,-3.7377555,8.88612
-2.8970878,1.5884184,2.1514733
-0.98612726,0.9875348,8.365782
2.0230823,-4.489119,9.020591
1.5026765,-0.81792855,6.1092763
-0.52553964,-2.3985822,9.300218
4.098755,4.1281967,1.8710641
0.2548636,-1.819905,8.686644
3.5713573,-3.512987,9.968046
-0.03158892,-2.6353605,9.141868
0.93530077,0.45465738,8.83169
-0.01830357,1.2726369,8.830568
-2.9225023,0.7510944,3.3868444
4.5355897,6.6234846,0.49989775
3.5260148,6.2026405,0.7443953
3.4028463,6.721056,0.43323308
1.8630497,-2.1323707,9.70709
4.7315817,4.9853544,0.6626961
4.2252264,5.1380153,1.0432594
2.9526014,-4.8738737,9.673963
-1.3038352,-2.881519,6.5505486
1.4450828,-1.5499333,9.766526
-3.694589,-0.6978097,4.6663647
2.151661,-2.6307013,9.54607
4.0602627,3.6438642,1.4841942
-3.0305347,5.0365963,-0.32172188
2.2486608,-1.021662,9.267088
4.103024,6.4081254,1.0104549
2.109048,-1.73132,5.2228317
-1.1325246,3.9015691,8.693545
2.1123192,-1.112976,4.992521
1.8132559,-2.9747577,9.013316
-1.6070687,-1.2997016,5.3850493
-0.603766,-4.438113,8.826083
3.374535,-2.5818985,8.871324
1.6891633,-2.6768239,9.98892
2.6386037,-4.513706,9.274578
3.8859823,5.3116875,1.4948287
0.9724847,-3.0868213,10.30547
-2.043366,4.745171,7.654002
-0.17311506,-0.6044092,8.255564
-2.2821827,-1.195263,5.2825727
2.0308323,-2.0527456,8.676422
0.6499082,1.2169927,9.051985
4.2436705,-3.253993,7.413238
3.714466,4.191144,1.2736765
2.6934679,-3.1498961,9.323656
-0.43192932,0.8386024,8.646015
-3.1650171,4.4933157,-0.04240574
-2.303195,4.2204094,7.4113817
3.5338213,3.4492083,2.238196
1.1237634,-4.2847323,9.503166
-1.4918973,-2.1175032,8.75409
0.50392413,-4.3025274,9.112223
1.4637629,-4.5995884,10.483332
-0.88168454,-0.04796652,9.000758
2.7298696,-2.2300484,6.070445
0.2909367,-2.6089122,9.616588
0.8096072,0.42026287,9.490123
1.492971,0.28254429,9.233371
0.001816757,1.0844537,8.13509
2.3716605,-3.1102912,9.9211235
3.5570278,-4.777709,9.707596
-3.7780237,-1.2937542,4.61995
-1.7789996,3.4190483,8.349779
0.7065691,-5.290273,9.911178
-0.76749533,5.399596,7.995622
-2.3597808,1.3607885,8.409964
2.6062584,-4.4190125,9.802436
2.5027697,5.8027263,0.57281566
3.6217148,6.264721,0.09096986
4.5569625,4.055574,0.61920625
-2.6682074,2.707314,0.6920252
0.4197126,-1.824225,9.720992
-2.4864838,4.2795153,7.97475
4.387922,5.577928,0.49325448
2.4599078,-5.1662874,9.215305
-1.9115943,-0.015113536,3.3613906
0.6830592,-0.99899006,8.971394
3.7191315,-2.6448705,9.348486
-1.967985,2.392326,7.847359
-1.3948617,-4.0165386,8.602644
1.2350991,-2.1968973,9.965661
-2.9338977,-0.37981385,6.670996
-1.2748699,1.9892521,8.159439
-2.6019597,5.475542,0.9117057
3.3130674,-3.1817353,9.221493
-3.9635313,1.4597559,2.4793653
2.0352156,-1.5356748,9.40115
-2.0888631,3.206016,6.559002
0.09948039,2.4268415,8.131109
1.20504,-3.9451983,8.937032
3.9321742,0.9323996,2.99247
0.5828126,-3.5461814,8.840004
1.3355627,-1.1708069,8.444295
0.13175644,-3.7180336,10.043366
-2.8301554,3.642997,0.6051686
0.5266082,-5.1428437,9.32794
-1.8609226,-0.2677136,8.771273
-2.2542832,1.98434,8.874243
2.5147057,-5.3347683,9.848436
-2.3417823,-1.3170136,8.985657
-3.1964738,-0.020679768,3.979092
3.4663086,3.656183,1.1547804
-2.1356378,0.5156424,7.8850455
-0.4897003,-4.560882,9.453403
-0.33793607,-3.531247,8.920349
3.2893205,5.1709003,0.4767118
-1.7227818,-3.6581461,7.789235
2.5368266,-4.818968,10.215298
-4.108582,0.33280727,3.7239912
1.273988,0.4498933,8.415491
-2.5375564,4.6459203,-0.03837603
1.8805343,-0.7547195,8.839381
-1.4308519,2.1711326,8.7819395
1.783646,-5.0500073,9.17066
-1.9673338,-2.9652297,6.8666773
-2.9499173,5.7486763,0.4623194
-2.4751756,2.5057724,3.4503045
-0.9230842,0.40610376,9.441239
-2.2182186,5.2608294,8.032043
1.1059066,-2.9281983,9.758949
-1.6542063,-4.2918262,8.122964
-1.2551504,3.7776046,8.120721
1.8811606,-1.3070478,5.6310844
-2.0889816,5.8788147,-0.15364641
4.522971,2.656074,1.733898
1.3868146,-0.51146334,7.6501985
3.2576537,-1.9590812,6.4002547
2.9490595,6.210041,0.35921717
-0.7455011,1.285439,8.925232
-2.8595629,1.9570773,8.518954
-1.7035638,-1.3578433,8.967206
-2.8373313,3.5306113,1.2253654
-2.4250402,3.882653,0.9081998
0.21629694,-1.1219623,9.282728
-3.0278358,-0.18121101,8.3107395
-2.7280676,2.2600336,1.6479855
3.1236153,-3.8734603,10.117212
-0.3299826,-1.9363405,8.42709
-2.9874415,0.14471656,3.3891537
2.5992777,-1.4124409,5.385032
2.8723564,3.6369872,1.1362739
-1.5702788,-4.3767886,9.676567
1.0492449,-0.62567794,9.53494
1.5985787,-0.3004344,9.221232
-1.8475802,-2.9937596,6.2264585
-3.0229802,0.39876032,8.121683
-2.913058,-2.1266603,5.585456
3.5622628,-2.560395,6.9541254
-2.1758811,-3.8873837,8.995087
4.09249,-4.6261106,9.912462
2.7859967,4.731742,0.49660817
-0.6204756,-0.2489272,9.430973
-1.4168303,-4.8370786,9.230141
1.7701596,-3.1466522,9.777878
4.46421,-4.4343805,8.879782
-1.8075082,5.5009193,0.7915828
-0.74364966,2.9409175,8.6678095
0.51158154,-0.6252145,9.436122
4.1028333,3.6187515,0.8594648
4.114314,2.1572306,2.2901022
-2.890178,2.2577949,2.3148959
1.3823087,-4.202416,9.895146
4.3091025,-4.2305293,9.46684
-1.6465132,3.5833051,7.641413
-0.41010964,1.9403963,8.95288
-1.1921173,-1.4023396,4.8775635
0.51373047,1.3884802,8.409655
-1.6639799,5.485531,0.18664111
1.1693312,-5.191569,10.355011
-1.3949381,-0.90755975,4.368566
-1.1283423,-0.6384493,3.868965
-0.81782216,-1.7121928,4.505434
-0.38217974,1.5192641,8.510313
-0.7061131,-1.2929088,9.076257
-0.8053502,-0.3258173,8.283134
-1.4832757,-1.2319584,3.823095
-0.23355159,0.29888883,8.981097
-0.34158492,1.9799005,8.01301
3.7648401,-4.866705,9.158186
-3.0852432,1.3572356,8.146198
-2.5016613,6.154102,0.30600873
3.7479882,-2.6395166,6.400649
0.04255814,-2.3474548,8.554588
-2.1608932,3.8211372,2.6812325
-2.189317,1.3660625,8.92277
-2.0862048,-0.7365658,3.5017447
-3.07114,2.3860006,1.0735883
-1.4769307,2.5252314,7.772508
0.74550384,-2.5207324,10.063355
-1.3790431,3.0816302,7.8561516
-3.140337,0.88971645,8.529335
-0.4835291,2.773874,8.104923
-2.2128055,-2.0758843,6.035807
-1.2482997,3.3038547,8.556038
-1.2067069,-2.2104492,9.530298
-2.3607101,3.2982428,0.95071125
1.7014055,-4.579535,9.532527
-1.3364385,0.5685158,8.346338
3.7597513,5.614532,0.6905072
-2.03118,-4.821214,9.491262
-0.557338,0.18066865,8.473046
-1.4836634,1.0175782,8.645631
4.390852,-3.5799909,8.38458
-1.4931368,-0.23735882,9.255877
3.9642003,6.8807883,0.5602161
-3.7395933,2.4756987,2.0301287
-1.0263457,-3.0964632,7.096119
3.3643239,-3.6954892,9.462325
-2.199546,-0.8912164,8.03162
0.3034325,-4.35525,10.133876
-2.501639,0.78107315,8.766415
0.077988535,-0.04859083,8.60098
-1.7967639,2.0693445,9.193122
0.4221163,0.28913853,9.036031
0.011801786,-4.30672,9.497835
3.675558,-3.015241,7.4157624
-2.8802016,0.410114,2.8731573
-1.9554696,2.96381,7.7989335
-0.32468542,2.4768236,8.689224
-1.9700841,-0.24519393,7.720372
4.8904386,4.363563,0.9976177
1.8240628,-1.303382,8.849083
-3.5895183,2.7010853,1.0688808
3.1846192,2.8943858,2.0848222
-4.0254583,-1.1032126,4.064293
-0.929631,-4.0174255,9.76557
0.3260373,-2.1591318,9.101249
-1.2519116,0.95720994,9.186588
2.6325223,-1.5008804,9.475521
2.9622865,-3.3723154,9.785511
-3.364357,3.1980317,1.4373848
0.33701617,1.7641882,7.9617453
1.7027535,-2.4623132,8.790254
-0.51133186,-2.9797406,9.34161
-1.8514535,5.507347,7.6151443
2.7776504,-3.77464,9.337748
3.3386831,-2.2113953,9.417024
2.2899754,-3.5271776,9.388243
-0.57287925,-2.6814017,8.671206
-1.2661266,-4.594035,8.62419
2.8566597,-2.167709,9.72944
-0.99863505,-1.4259206,8.545201
-0.4433341,-3.5676432,9.68827
-2.6573472,1.4134057,2.7256346
-1.9676735,-3.659984,8.43032
-0.3765363,-4.1954637,9.976933
-2.8827517,1.300861,8.905215
-1.130328,-2.612613,8.981142
-1.1177558,-3.1865108,7.713479
-2.9626684,0.31412208,8.757906
3.6216562,3.145019,1.5676397
-0.052154742,-0.2275725,9.257905
-3.3168166,3.9367936,0.3916591
-2.8989425,-0.6342253,4.037016
0.590602,0.7749382,8.116548
-4.1791964,-0.4575892,4.2999253
-2.611275,-1.1944245,8.439738
-3.2709808,0.7864533,2.6256566
-2.9331293,-0.7299113,8.670657
3.2885492,5.222454,1.244671
-3.9117613,0.830243,2.8149889
3.192287,-4.3897443,9.505041
-3.4645116,-1.1003284,5.130073
-0.95904654,-0.69211495,9.169737
-1.0707071,2.68865,8.351869
5.1080494,3.8554554,0.85902095
1.1784083,-1.4065024,9.121682
3.0904696,-4.5487785,10.150402
-1.1080655,1.5049628,8.571734
3.693148,1.6585163,2.323647
-3.3695374,-0.17635813,2.9523408
1.4652814,-0.61448765,6.8944006
-1.9497046,-4.79548,8.7918825
-2.4658241,-2.4350348,5.287716
