X,Y,Z
-0.4583131,1.4452399,8.92468
-3.249122,-0.17308803,8.139948
2.9975386,-1.3334895,2.164098
-1.9244436,-3.7929902,0.806121
-0.47147837,-0.60017,-0.109858885
5.2170625,5.705975,7.363155
-0.66967195,-0.20158535,6.9499044
-0.66841525,-1.6494833,8.658398
3.854593,4.8284955,7.4828205
-0.8028,0.4682402,9.288886
3.3453956,-4.622039,-1.5421455
-1.8312722,3.3478556,9.44093
-2.9181287,0.5119581,1.8438486
4.7193127,3.8905144,5.8368583
0.16833924,-1.8529437,0.29971376
-3.0717118,3.7946694,8.414188
4.675466,6.3344803,8.815955
3.7195883,5.879438,9.556188
-3.828371,-0.71890014,0.76694876
3.1652932,-1.7266876,0.6428862
1.1893626,0.30608103,1.443355
-3.428329,1.2018683,2.733946
0.49721873,1.0980036,7.8888063
-0.48908165,1.1629494,7.4734836
0.41704476,-4.2502093,0.8467518
0.22137477,2.1321566,8.334253
-0.54584366,-4.199189,-1.139236
-1.2258635,-0.089519784,0.77950096
-1.3588219,4.405148,3.521498
-0.8262505,2.9028175,8.108162
-0.36616194,4.248772,9.773045
-3.2875187,5.0498195,5.7900414
-2.0425098,0.45274907,9.112314
-0.30251625,-1.9266543,1.9880413
-1.5184523,-5.73353,-1.098623
-2.0134292,-3.6359987,-0.6711593
1.3474994,-3.6435885,0.60933006
3.1087952,-0.8942553,1.7444932
-1.6523796,-3.539592,-1.2012483
-2.3373148,-2.279929,-0.7193073
-2.2883258,-3.9541702,0.56049436
-2.2738864,-1.4737979,1.0036386
1.8232074,-5.3487096,1.2187762
-0.8157602,-2.5448058,7.496485
3.4354007,-4.680319,-0.16575797
3.6185434,4.628015,4.592331
-2.911421,-1.2931101,0.52819616
1.5973656,-1.9208821,0.59504455
2.6918786,-5.4343123,-0.1073696
4.15975,5.4888525,9.411512
-0.050418183,-4.5034876,0.49600697
-0.35229,-3.5813758,0.6987286
-0.33991343,-5.435188,0.11467184
-0.5912349,-2.7652662,0.19460095
4.02363,1.3845655,2.7288716
0.7806921,-3.0183606,2.251625
-0.14180876,1.1200315,2.8663752
0.076254874,-3.8653796,-0.18366368
-1.5510218,1.6958462,7.357875
-1.7564722,5.3381023,6.9910765
-0.8177273,-4.4352207,-0.7466895
-0.9270583,-4.15018,-0.38379028
-1.6245223,-1.6975658,8.171507
-3.551624,-0.16917878,0.8121891
4.9806466,-4.943313,0.285814
5.2727537,4.342402,5.895528
-2.1800652,-1.1866186,6.7920346
4.008142,1.4627955,2.1140492
-2.2671607,2.7098389,7.2362556
-1.9604356,-0.84333915,0.92661166
-1.8456877,-3.6188467,1.530631
-1.8829149,0.19074158,0.56616914
0.45241523,-0.8577862,-0.95458674
-0.005493354,-3.8442276,-1.4832519
1.1231482,0.7475357,8.733425
-2.6266913,1.9769678,7.692454
0.4783075,-1.1378427,1.2546675
-1.4333922,3.8148494,5.4222693
4.7523856,-4.003783,1.7219887
3.8007991,-4.321697,-0.570718
0.56430566,1.6693486,8.058328
-3.0088663,3.1892507,2.860058
-1.82299,-1.5772976,7.2449894
0.96346545,-0.7271054,-0.32199794
0.49397898,0.5965967,8.469737
-1.0146667,-1.0609748,0.04584842
-2.2024403,1.9000006,3.190526
-2.7573774,4.32427,5.6806364
-1.4303402,4.8583283,8.30855
-3.3338337,4.797822,6.45941
-1.4506675,-2.1620104,7.2665987
-0.34084082,1.1818949,8.579373
2.4416533,-3.8640723,-0.7390619
-2.8313653,2.3105302,2.232293
-0.91841316,3.0112092,8.692774
-2.2480013,3.1018696,3.3391166
3.5016913,-4.8814917,1.1767347
2.79735,-5.1712127,-0.7461435
0.36462778,2.7004194,8.244219
0.80775213,-0.51481456,0.23831564
-1.1040484,-1.5369204,8.695517
0.34166366,-1.0619692,1.0140909
4.5718827,-3.8668482,0.74516785
-0.061558053,-1.1310798,-0.106379375
4.081712,5.3118286,6.5565715
3.0604815,5.5274534,9.437854
-3.2305007,0.555344,2.432766
-1.6045871,2.3985724,9.618054
3.9375336,-2.2952507,0.46406165
5.0811663,4.9498215,6.0137653
4.394463,5.0787873,5.9064174
1.6067758,-1.6967963,-1.4240342
-1.599044,3.353776,2.5200174
-2.1960714,-1.0317001,1.8270568
3.265382,-3.6840053,0.6376939
2.2751899,-2.5549715,0.71353984
0.8426104,-3.5500994,-1.0016156
-1.1621609,-0.11493836,9.34948
-1.0048239,1.1500529,7.2470636
-4.5828223,0.9530837,1.9580266
4.6196203,-3.957698,-0.32972088
-3.1681588,5.412425,7.4379497
1.3111911,-5.2533913,0.79434884
-2.5643394,4.8791485,4.6736403
-1.9392344,-5.0530853,0.35964042
-0.50406367,-2.7592168,7.044535
-0.28123558,-0.6454974,0.78613937
-0.6524037,-1.1553676,-0.5951772
-2.8151689,3.260827,5.913698
-1.1432413,-2.660996,1.6198665
0.63080835,-5.873157,0.11048228
1.9563876,-1.3402058,-0.33676463
-2.1701317,-0.68417025,7.0520043
-3.0427997,-2.4223711,7.444533
-2.949035,0.73420423,0.83219594
-2.4905064,-0.20426306,7.2539845
4.35006,4.5089836,6.2473483
0.7328109,-3.2751274,1.5986894
3.2051997,-4.60364,-0.5828873
-1.0578998,-5.6495867,0.39345813
-1.3579398,0.75889266,7.171768
2.8107,-3.1248238,0.091324076
-0.66757554,-0.87058926,0.95679915
1.169246,-0.9473356,1.657211
-1.0093989,-1.4441572,8.103928
0.24608393,-1.6976992,8.020884
-0.6171032,4.317194,5.449816
0.2305314,-5.6522727,0.5134418
0.29716402,0.09475897,0.73414433
-2.5449939,3.5367649,8.741343
-0.21411139,-4.316932,-1.6675558
-3.121695,5.4357557,5.5369387
0.55139476,-3.0892832,1.2325277
-0.5307752,3.0220692,7.509253
-2.8465438,-2.263577,8.13578
3.3363962,2.2844737,3.6795502
-0.15668851,-1.4838964,7.6002846
-1.1350436,-1.4117378,1.3704988
-2.7343657,-1.1508415,7.8374295
-3.895468,0.9598728,1.4557865
-0.557759,-3.0793374,0.9080568
1.5892637,-2.1052604,1.7390357
-1.3346822,2.0375555,9.298987
2.8685565,-4.485406,0.78890866
-2.2278872,0.08576783,0.16186196
-0.3176661,0.043396957,0.8751792
2.9318178,-5.635328,-0.75383955
1.5379777,-0.4255221,2.4836345
-1.1040038,-0.8492876,7.806641
2.0730968,0.2776104,0.9904993
1.6926113,-3.1339169,-0.5407499
-0.38172454,-0.21180528,9.652106
-0.5230053,-3.144572,1.6567643
4.2133117,2.653358,4.5683208
-0.09651035,1.8083323,8.324164
-2.446774,-0.9128957,0.4203537
5.041502,6.5206203,8.37502
3.6164536,5.8834786,8.9311495
-1.5130707,5.508058,6.281961
-0.25215706,-0.0775817,8.291488
4.6042333,5.5221334,7.8776336
4.3272614,5.618296,6.056785
3.275041,-5.367812,1.6324593
-0.18683355,-4.5761576,-0.72807825
1.7035457,-1.6721112,2.353197
-3.586253,-1.4308378,1.2261134
2.5655706,-2.3793416,1.8677903
2.5255866,-2.125713,0.7482036
-2.9246385,4.9015594,5.492375
0.50749147,1.6213161,9.8461075
4.041984,6.4167366,8.647308
2.446101,-1.9358464,1.4800134
-1.0395038,4.4292445,9.713465
1.9609253,-1.6237205,0.31000334
2.9173174,-3.6712437,0.3294391
-0.95451576,-2.507876,-0.031291887
-0.497744,-5.181478,-0.94466925
3.8349223,-2.8514798,0.095595196
-0.7418962,-1.0187099,8.342693
2.7454963,-4.4120264,-0.1503753
3.6737778,5.299664,7.1846766
-1.3270329,-1.8094243,9.232335
-2.1538997,4.392082,6.7584476
2.5087705,-0.6836208,0.71906954
-1.2610354,-3.7121859,-0.8261969
1.924025,-3.800363,-0.38228106
5.073766,4.0595903,6.4397707
5.070499,-3.8601272,-0.15512837
1.7032737,0.46217537,0.45844954
3.0542657,-2.9052439,0.04077223
0.18961883,0.6392156,2.557431
-3.2390924,4.937601,4.940596
-3.0170338,3.923069,6.1037164
3.433649,3.8653913,5.463785
0.90102124,-4.270399,-0.25478947
-1.616887,-0.7928856,6.6347723
0.6873392,-4.221618,-0.30137265
-0.15039292,-2.6914825,7.6898766
0.012724116,-0.5336453,1.4119099
2.5827343,-1.8222641,2.4641786
-0.8029144,-0.59016997,8.098709
3.0086415,2.4154012,5.1026893
3.8038516,2.35369,4.205656
-0.2927246,1.8994716,7.3212996
-0.07279904,-1.1589227,8.548137
2.98927,-4.745333,1.6042032
-2.8939705,0.50151706,8.553263
-3.2446163,2.8312163,4.813165
1.3332738,-5.8405275,0.62472445
2.5919464,6.0505857,9.52191
-2.4534636,1.258552,3.2852042
1.8077867,-3.446914,-0.034314323
-0.946222,6.196963,7.311946
3.2634673,6.6105347,9.694202
2.5432608,-2.492209,-0.10595906
-2.4546018,1.0540648,1.1647093
1.1346338,-1.7964348,2.0289078
-2.6381567,3.5235155,9.372785
4.8893647,4.193396,4.4061213
2.1926215,-5.2052803,-0.6018753
-1.8229892,1.3936872,9.371317
2.2375104,-0.60425496,0.48763642
4.613511,-2.227969,0.60194623
-3.702773,2.7924414,4.3372207
-1.9858844,-2.5040438,6.7077484
-0.7329503,-0.5901734,8.665604
-2.5981941,1.0133747,8.66803
-0.5920992,0.41497844,1.8988779
-1.9165326,5.5374684,7.680112
3.537526,-3.8047817,0.25854582
-4.367348,1.0100816,2.4244616
0.57304543,0.97416055,9.00503
-2.614217,2.834654,5.4485636
2.9348183,3.8806326,5.7781053
2.0623796,-4.4074454,-1.635139
4.200657,1.3189956,3.336128
1.0514148,-4.83016,0.2710104
2.5655754,-1.0959295,-0.64382374
-0.29578608,-4.926221,1.2562662
-2.3191915,2.9838321,8.503971
0.6989977,-5.3045726,-1.0725269
-1.3279182,-0.23574147,1.3640678
-2.2891762,1.9765092,8.632291
2.8091917,-5.694983,0.679638
-2.3603053,-1.0458059,9.030126
-3.3035214,-0.4139469,2.5485399
1.7042315,-2.4691477,-0.39155766
-0.2987969,-1.7557942,-0.1721778
0.025950689,-5.884789,-0.021408394
-1.0588177,-3.4969387,0.8128108
1.1613095,0.98199785,1.5150069
-2.136479,-1.8548534,6.712971
-0.94997615,-2.5272455,8.548364
-3.6494737,0.07854061,2.7659607
3.5736566,2.4267247,4.660863
-2.0915558,3.5127614,2.9371746
1.1038408,1.7357451,8.997753
-0.81427693,1.719345,7.3803563
2.7219732,-5.810548,-0.24626344
-1.7344699,-1.9750261,7.8346424
-2.4585423,6.090674,7.0031314
-3.0957525,2.4730232,3.7373385
-0.06531757,0.22077109,3.0563686
-2.6597657,4.4532456,6.6608534
1.4136708,-3.5642614,1.689878
-2.5425048,-4.753249,-0.6377367
-0.47162303,3.7157888,5.226409
1.26003,-2.2387252,-1.34236
-2.1749976,6.427647,6.463579
2.9486046,-0.9407255,1.1617719
-0.3741867,0.9478928,9.172627
3.201619,-2.4130938,-0.8086684
-0.9610507,4.7356653,5.0209727
-0.5736419,1.9692428,7.816876
-3.00924,2.703524,8.515976
-1.8162905,-1.1759808,9.263187
-2.817286,3.7167103,4.2826633
-2.2845805,3.3996248,4.4696207
-0.29102072,-1.1818385,1.319061
-2.4668872,0.3977769,8.619472
-2.108643,0.61260515,2.2609165
-0.9691138,-1.4122016,9.246825
0.5435871,-3.8551316,-1.1695423
-2.8849783,-0.76916224,1.4385151
4.4961658,-1.480597,-1.9686581
0.87128276,-0.7601976,0.7734226
-2.1915936,-2.8451002,7.295612
-0.54243505,0.78477645,8.82431
0.7815496,2.0819128,9.4163265
-2.237679,-3.8943484,-0.092530906
-3.182603,1.4543232,8.360839
-2.9306622,-3.7600167,0.6793608
4.3884397,-2.6411843,0.9020018
-2.509732,-2.2631412,8.709101
-0.3373797,-2.3116236,9.062139
-0.17654249,3.5318859,8.474833
0.24825776,-0.86370313,1.8517725
-1.9968088,-4.8870816,-0.24895878
1.8980436,-3.304359,1.605801
5.10913,-4.408914,0.82902026
-0.938359,3.9834096,3.2923422
2.721373,4.85054,9.854444
1.4543107,-0.59818745,1.8236187
2.776777,-2.0884337,-1.1726886
4.2618833,2.9098287,3.974097
-3.0669749,1.1020213,2.2165716
1.2172184,-4.7689667,1.0249635
-0.20756452,-0.694476,9.277335
-1.3223085,3.6629186,4.7217603
-0.5489475,2.1167305,8.931447
-1.1688371,0.09606251,7.2794647
3.1386456,3.1856315,4.186535
-1.144293,3.4097142,3.6566434
0.8320337,-5.469768,-0.14159094
-2.0329204,0.79276955,7.3500886
-0.17131978,-1.4113362,-0.67307913
-0.021470666,-3.4342353,0.5139715
0.73931503,1.3079429,2.774276
-1.0256711,0.10634286,8.743422
0.9924743,-2.3617883,-0.6740826
-1.1274234,-1.1633445,0.7227912
0.6099933,-0.04030557,1.6281536
2.5310328,3.5325086,4.371684
4.1182685,-5.0854816,-0.0014624447
-3.2312572,2.442605,7.9473896
-2.6330822,5.4220676,5.106554
2.8567328,-3.7191868,0.04946129
0.54002684,-3.4866343,-0.6171421
-2.423058,3.5544524,8.011123
-2.403653,1.6046495,7.5371647
-0.2414197,-2.528012,0.8004111
-2.4237368,1.0655676,2.1765347
0.5156792,-0.5484762,0.66640836
-0.48831654,-1.1168588,7.815994
-0.97361135,3.0564363,7.7896404
-3.5488129,1.8740876,8.406412
-0.80837893,2.8869848,9.74659
-2.455174,-2.5780582,1.3025829
-0.98001397,3.3499866,5.164515
-1.5713263,-1.1215239,7.2065034
-2.0396748,3.7527168,4.8025684
2.3456874,-4.0240974,1.4124515
0.32145178,-0.74999267,-0.11657194
2.9184113,5.4064765,7.331808
-2.7224264,-2.9830365,7.350906
1.1622424,-1.0673546,0.4147222
-0.7644502,-0.14360583,1.888214
5.0241556,-3.9158695,1.1153314
-1.3419231,0.8203795,8.272465
3.156693,6.7397885,9.036675
-3.7356112,2.2688866,3.1825097
-0.034195602,-4.595566,-1.2395042
4.062767,-4.043146,0.51204973
-0.5318918,-2.6358035,-0.70562685
-1.0091515,-3.0856287,7.178831
-2.469811,1.5758464,9.444143
0.42431974,-0.965796,2.2244322
-2.2000835,2.1301737,9.783277
1.1730886,0.32337117,3.0259964
-0.43103743,-4.7558737,0.7111409
3.8705425,-3.7896435,1.5066779
-2.8143256,-0.29253042,0.21202186
-0.9750838,2.4282029,3.8338962
-0.97127426,2.368256,8.901124
-2.6154351,-1.2558404,-0.85828316
5.393163,5.2388663,6.9114094
2.5807505,-0.85424775,2.3204007
-3.3232343,2.1946251,2.008329
3.3311696,3.4451554,3.7183876
-4.2197227,-1.8222461,0.500569
-1.5225878,-3.3802593,7.9932423
0.69906175,-2.2646356,0.18531206
-0.29459804,-0.04081884,2.3542008
0.6224424,0.92361265,9.765828
-0.046827257,-0.33451754,8.881606
-3.5273905,2.9271133,3.636981
4.438691,4.0053062,6.429768
3.5834289,-3.5261965,-0.9145818
-1.289268,-1.5363526,6.9900813
-1.9475284,4.934609,7.426267
-0.9532056,-0.70622414,9.232141
3.5363584,-1.277304,1.6318455
2.5091767,-3.5073562,1.4533457
0.19769607,-4.118584,1.2494369
-2.0873015,-5.2797375,-0.7116835
3.298692,4.787706,10.058
-0.3497735,-1.744823,0.45115924
-0.21044618,-4.1038446,1.0073868
-2.9434626,1.0120888,3.5380912
-2.391425,-2.464567,7.657378
-1.5189308,-3.0095866,8.870129
-2.9561214,2.8413293,9.400024
-1.0962224,-3.9367294,-1.210284
-1.699994,-1.4669949,8.877242
-3.0350826,1.3866249,9.367345
2.43455,-0.22061335,1.1340163
0.60946524,-0.64680344,1.3395844
-2.8895872,4.3972273,5.017736
-2.7350926,-1.800313,-0.31577772
2.8515449,3.0349607,4.8387036
-4.561214,-0.8171978,1.6830006
-3.004313,0.3488623,8.000979
-3.084936,0.07533457,0.62965083
-3.0524006,0.040163565,8.976359
4.426241,5.8412514,8.800821
-3.4216866,-0.0027033985,2.2086248
3.509534,-4.089386,-0.77769566
-2.3276975,0.37333047,6.9732203
0.45258084,-1.9419813,1.3413762
-1.5969118,3.1743906,8.883923
4.656441,4.5826483,4.9017925
1.9966139,-2.786397,-1.0254583
-0.461136,-2.1946568,8.456333
-1.9041091,1.5102319,8.404898
3.95931,2.5097024,3.5040307
-3.7865012,0.13247265,0.5775054
1.7542951,0.05810135,2.682091
-2.5689795,-2.190667,7.049952
-1.5305102,-5.1190114,-1.0486459
4.456607,3.9573295,4.969241
-1.5011127,0.62881905,8.540805
1.1137826,-4.5876107,-0.076055154
-3.423567,1.3265438,3.98827
-0.13695337,-4.9793673,-0.30878887
3.9516752,-2.770936,2.0288098
0.40290353,-3.354064,-0.25106096
-3.586123,0.75102097,3.6204367
0.98479503,-1.8879546,-0.87477636
5.178909,4.7190094,5.228857
4.768001,2.6894588,3.893565
2.6872985,4.434761,6.2908206
-3.007599,-0.2921805,7.595448
-2.3030193,-1.1698046,-0.17381138
-1.3444612,1.198581,9.798843
-1.2431576,-4.167293,0.17118181
3.0073152,-0.6277936,-0.0040424056
3.7095065,3.7299101,6.0054245
3.1920369,-3.2895114,1.949065
-0.763209,3.739582,4.62865
1.2985364,-0.50300467,0.15526201
-1.2671599,5.1038265,9.924116
-2.630773,-3.7859697,-0.5919042
3.4526975,5.003731,5.6994762
-1.1754202,3.6873603,8.748052
0.24141221,-0.1787135,2.0279703
-1.6352947,1.1504036,7.1986103
3.9297059,1.8616589,3.6264381
-2.5694067,-0.66711324,-0.43829894
-2.8203435,2.9413948,8.839581
-3.0227535,0.790424,7.6087513
-3.0506957,0.2163747,2.8654494
0.8792685,-3.0613174,-0.080877446
2.3002331,-1.897302,-0.7493103
2.5843017,-4.5005226,1.2198603
-2.2016711,4.9733157,7.0000434
-0.49694428,-4.080349,0.14287233
4.3680487,6.1331043,7.6553583
-1.25254,2.7263389,9.236262
1.6184586,-1.5020843,-0.062325895
1.761987,-4.9612975,0.9049165
-1.9386983,2.8601713,2.8651226
0.63807833,-0.5249526,1.7550018
-3.967211,0.47184443,2.597612
0.23063007,1.271687,2.349209
-0.0034416914,-0.023457156,7.94074
1.0070908,-4.630224,-0.47347414
-1.6719985,3.1902857,3.6825838
1.6582322,-1.3402066,1.6856247
-3.354776,-1.5488353,0.10354966
-3.0853446,-1.5080154,1.6185312
3.1735277,6.0133348,9.93678
0.954351,-1.2398444,2.1852179
1.1107844,-2.8417337,1.6551156
2.8646839,-1.8412153,1.1422508
1.2604504,-3.0245273,-0.5908793
0.0720242,-5.5365496,-1.0676985
3.3417566,-2.7554214,1.2774295
-1.7687738,5.188013,5.50959
-1.0098503,3.9676838,5.1028743
-2.8982236,2.9478042,3.6974108
1.4322946,-4.452367,0.33906832
2.29038,-0.20797133,0.000104974955
1.4278173,0.12248828,0.8505227
1.0684199,-4.3357267,1.2084967
3.5604715,7.0184,9.406282
-3.613378,-2.3053997,-0.23402452
-2.3173609,4.2615232,5.4619417
-2.5592933,3.175892,7.4725018
2.8339195,-4.747161,-1.0419463
-2.7404075,-2.8407252,8.623233
-3.4976356,-0.29560456,1.4289383
-2.0057774,4.9954314,4.756429
2.6674094,6.1489415,8.834093
4.711994,-5.1988735,-0.23199394
-2.4073942,2.2999794,8.224294
-2.2985666,0.77657145,1.6629149
-0.8281862,0.8130955,9.797357
0.7057304,-3.002742,-0.68000025
-2.0167418,-2.8736756,0.17367038
2.5704393,-0.51165324,1.7161595
-3.3490074,3.6071186,5.773459
-3.972539,1.7460514,3.3301282
-4.1900606,-1.3111436,1.494544
-3.4462879,4.29515,5.960556
1.4471494,-1.0540679,-0.56673026
1.4949148,-1.455154,-0.7842201
-1.1987164,3.7759933,8.004488
-3.342026,2.6618562,2.427021
-1.8817377,-3.353499,-0.019569049
2.3044398,-1.7641654,-0.22408685
3.8494241,3.701155,6.689562
-2.3783107,0.9890173,9.387653
2.516406,-5.4613004,-1.2445028
-1.1846994,4.6097407,4.0403247
-0.09645315,-4.4687076,1.4944093
0.72929984,0.46916884,7.442798
4.523153,-3.3608956,0.6444647
-1.7194463,3.6183517,7.939515
-0.45445085,3.4788527,7.7772765
2.873594,-2.6241376,0.28350833
2.5352964,4.2838135,5.794927
4.0602903,5.772698,7.103695
4.5871506,-4.329313,-0.8682426
-3.1085842,3.9115644,4.712276
-3.463833,-0.9714222,2.2862427
-3.6074297,3.9141839,6.223296
-1.187249,5.0992265,7.33252
5.0012918,3.0952556,5.1023526
-2.3813632,3.9971366,4.314298
-2.0559227,-5.175715,0.912072
-1.1320133,1.977994,9.788853
-3.7944114,1.7335289,1.760693
3.9542062,3.7740777,5.1559424
0.8717488,-1.7831688,0.2441389
3.0062835,-2.2189703,1.598058
-0.7659872,3.413903,4.2131047
-3.0048172,1.7832881,4.16527
-2.4478307,-3.1437867,-0.24003085
-1.323276,1.5461553,8.378536
1.448319,-0.3635987,1.3588006
0.15533693,1.2808982,9.358658
2.2716255,-4.450748,1.7144107
-0.59375197,-0.035803378,-0.14845444
-2.7487504,3.9466796,3.7266831
2.4784257,-2.9749775,1.8855368
1.338412,-1.5181196,0.7386553
-0.80440253,-5.0570498,0.55210984
2.519534,5.3655977,9.6266985
3.0930321,3.6692252,4.677754
-1.9778489,3.988374,5.8271637
1.0788237,-4.3037415,0.6519659
-0.22709659,3.4309182,4.1475286
-2.3971972,6.0652328,7.8507457
-0.79374707,-3.2745554,6.731918
0.73752034,0.038822047,8.217533
-2.3851473,3.6043696,6.139335
-0.7518182,-2.752765,9.220273
-0.39520612,0.32695794,8.790764
-2.079466,4.535937,4.339835
1.7170662,-2.0331392,-0.71398324
-1.7787098,-5.539913,0.416201
-1.8480096,0.3042527,1.5460337
-2.128799,2.365198,2.4769204
4.677045,4.5495253,5.676103
-0.489707,4.033984,4.3323917
-2.7950728,-0.6419482,8.158226
-3.607052,1.3642654,8.884471
2.5289943,-2.6070807,-1.1227733
2.514608,-1.6086302,-0.57010365
-3.814594,4.671239,5.8472843
3.0440533,4.520198,6.830918
0.29403794,-2.393701,1.1862776
-1.4357563,2.4654448,4.5845833
1.9991446,-1.8702372,1.3031049
0.52290195,0.323081,3.1646638
